!  STARS, BROWN DWARFS, AND GAS GIANT PLANETS COLORS
!  
!  E(B-V) =     0.000
!     A_V =     0.000
!
!  "MAGNITUDES" m AT THE STELLAR SURFACE
!  (distance modulus factor not included)
!
!  ABSOLUTE MAGNITUDES: M_m = m - 5logR(pc) + 5
!
! Type of calibration used: AB
!
! Unless mentioned otherwise below, we calculate:
! Pogson magnitudes resulting from photon count integration (caracteristic of CCDs)
!
! Note that absolute magnitudes are calculated from the model atmosphere fluxes as Pogson magnitudes, while observed SDSS photometry is provided as Asinh magnitudes.
! To obtain apparent magnitudes at a distance from the isochrones, the absolute magnitudes have to be converted to flux ratios,
! scaled to the distance and converted back as Asinh magnitudes, e.g. for a distance modulus D= 0.2 log10(d/10 pc) compute f/f0= 10**(-0.4*(M+D))
! m= -2.5/ln(10) * [asinh([f/f0]/[2b]) + ln(b)] where b is the appropriate asinh softening parameter (cf. table at
! http://www.sdss.org/dr12/algorithms/magnitudes/#asinh), i.e.
! b(u)= 1.4e-10, b(g)= 0.9e-10, b(r)= 1.2e-10, b(i)= 1.8e-10, b(z)= 7.4e-10
!
!  SDSS with airmass=1.3 filter system (Doi et al. 2010) filter system
!
!        Teff    Logg   [M/H]   [a/H]             u           g           r           i           z          u1          u2          u3          u4          u5          u6          g1          g2          g3          g4          g5          g6          r1          r2          r3          r4          r5          r6          i1          i2          i3          i4          i5          i6          z1          z2          z3          z4          z5          z6
      4800.00    4.50    0.00    0.00       -34.834     -36.814     -37.647     -37.900     -38.023     -34.831     -34.822     -34.845     -34.840     -34.833     -34.851     -36.810     -36.803     -36.819     -36.817     -36.818     -36.818     -37.649     -37.648     -37.642     -37.648     -37.647     -37.648     -37.899     -37.901     -37.901     -37.900     -37.900     -37.899     -38.021     -38.027     -38.023     -38.024     -38.021     -38.020
      4800.00    5.00    0.00    0.00       -34.771     -36.795     -37.650     -37.908     -38.029     -34.768     -34.760     -34.781     -34.776     -34.771     -34.788     -36.790     -36.783     -36.800     -36.798     -36.799     -36.799     -37.653     -37.651     -37.645     -37.651     -37.650     -37.651     -37.906     -37.908     -37.908     -37.907     -37.907     -37.907     -38.027     -38.033     -38.030     -38.031     -38.027     -38.026
      4800.00    5.50    0.00    0.00       -34.707     -36.778     -37.659     -37.922     -38.042     -34.704     -34.697     -34.716     -34.711     -34.709     -34.725     -36.774     -36.766     -36.784     -36.782     -36.783     -36.782     -37.662     -37.661     -37.654     -37.660     -37.660     -37.660     -37.921     -37.923     -37.923     -37.922     -37.922     -37.921     -38.040     -38.046     -38.042     -38.044     -38.040     -38.039
      4900.00    2.50    0.00    0.00       -35.038     -36.970     -37.740     -37.972     -38.086     -35.036     -35.020     -35.055     -35.047     -35.029     -35.057     -36.968     -36.960     -36.974     -36.973     -36.973     -36.974     -37.742     -37.741     -37.735     -37.740     -37.740     -37.740     -37.971     -37.972     -37.972     -37.971     -37.971     -37.971     -38.084     -38.089     -38.087     -38.087     -38.085     -38.083
      4900.00    3.00    0.00    0.00       -35.096     -36.983     -37.749     -37.979     -38.093     -35.094     -35.080     -35.111     -35.104     -35.088     -35.114     -36.980     -36.973     -36.987     -36.986     -36.986     -36.986     -37.751     -37.750     -37.744     -37.749     -37.749     -37.749     -37.978     -37.979     -37.979     -37.979     -37.978     -37.978     -38.091     -38.096     -38.093     -38.094     -38.092     -38.090
      4900.00    3.50    0.00    0.00       -35.129     -36.989     -37.753     -37.983     -38.095     -35.127     -35.114     -35.143     -35.136     -35.123     -35.146     -36.986     -36.978     -36.993     -36.992     -36.992     -36.992     -37.755     -37.754     -37.748     -37.754     -37.753     -37.753     -37.982     -37.983     -37.983     -37.983     -37.983     -37.982     -38.093     -38.098     -38.096     -38.097     -38.094     -38.092
      4900.00    4.00    0.00    0.00       -35.124     -36.989     -37.760     -37.991     -38.101     -35.122     -35.111     -35.136     -35.130     -35.119     -35.140     -36.986     -36.978     -36.993     -36.992     -36.992     -36.992     -37.762     -37.761     -37.755     -37.760     -37.760     -37.760     -37.990     -37.991     -37.991     -37.990     -37.990     -37.990     -38.099     -38.104     -38.101     -38.102     -38.100     -38.098
      4900.00    4.50    0.00    0.00       -35.085     -36.977     -37.762     -37.996     -38.104     -35.083     -35.073     -35.096     -35.091     -35.082     -35.101     -36.973     -36.966     -36.982     -36.980     -36.981     -36.981     -37.764     -37.763     -37.757     -37.763     -37.762     -37.763     -37.994     -37.996     -37.996     -37.995     -37.995     -37.994     -38.102     -38.108     -38.105     -38.106     -38.103     -38.102
      4900.00    5.00    0.00    0.00       -35.029     -36.963     -37.768     -38.005     -38.112     -35.026     -35.018     -35.038     -35.033     -35.028     -35.044     -36.959     -36.952     -36.968     -36.966     -36.967     -36.967     -37.771     -37.769     -37.764     -37.769     -37.768     -37.769     -38.004     -38.005     -38.005     -38.005     -38.004     -38.004     -38.110     -38.115     -38.112     -38.113     -38.110     -38.109
      4900.00    5.50    0.00    0.00       -34.952     -36.940     -37.772     -38.014     -38.119     -34.949     -34.942     -34.960     -34.956     -34.952     -34.967     -36.936     -36.929     -36.945     -36.944     -36.944     -36.944     -37.775     -37.773     -37.767     -37.773     -37.773     -37.773     -38.013     -38.014     -38.014     -38.014     -38.013     -38.013     -38.118     -38.123     -38.120     -38.121     -38.118     -38.117
      5000.00    2.50    0.00    0.00       -35.284     -37.109     -37.840     -38.057     -38.158     -35.282     -35.267     -35.300     -35.293     -35.274     -35.301     -37.107     -37.099     -37.113     -37.112     -37.112     -37.112     -37.842     -37.841     -37.836     -37.841     -37.840     -37.841     -38.056     -38.057     -38.057     -38.056     -38.056     -38.056     -38.156     -38.161     -38.158     -38.159     -38.157     -38.155
      5000.00    3.00    0.00    0.00       -35.341     -37.134     -37.859     -38.073     -38.173     -35.339     -35.325     -35.356     -35.349     -35.332     -35.357     -37.131     -37.124     -37.137     -37.137     -37.137     -37.137     -37.861     -37.860     -37.855     -37.860     -37.859     -37.860     -38.072     -38.073     -38.073     -38.073     -38.073     -38.072     -38.171     -38.176     -38.173     -38.174     -38.172     -38.171
      5000.00    3.50    0.00    0.00       -35.371     -37.140     -37.863     -38.077     -38.175     -35.369     -35.356     -35.384     -35.378     -35.363     -35.386     -37.137     -37.130     -37.144     -37.143     -37.143     -37.143     -37.865     -37.864     -37.859     -37.863     -37.863     -37.863     -38.075     -38.077     -38.077     -38.076     -38.076     -38.076     -38.174     -38.178     -38.176     -38.177     -38.174     -38.173
      5000.00    4.00    0.00    0.00       -35.367     -37.143     -37.870     -38.085     -38.182     -35.365     -35.354     -35.379     -35.373     -35.361     -35.381     -37.139     -37.132     -37.147     -37.146     -37.146     -37.146     -37.873     -37.871     -37.866     -37.871     -37.871     -37.871     -38.084     -38.085     -38.085     -38.084     -38.084     -38.084     -38.180     -38.185     -38.182     -38.183     -38.181     -38.179
      5000.00    4.50    0.00    0.00       -35.332     -37.135     -37.875     -38.090     -38.185     -35.330     -35.320     -35.343     -35.338     -35.329     -35.346     -37.132     -37.125     -37.140     -37.138     -37.139     -37.139     -37.877     -37.876     -37.871     -37.876     -37.875     -37.875     -38.089     -38.090     -38.090     -38.090     -38.090     -38.089     -38.184     -38.189     -38.186     -38.187     -38.184     -38.183
      5000.00    5.00    0.00    0.00       -35.275     -37.122     -37.880     -38.098     -38.191     -35.273     -35.264     -35.284     -35.280     -35.273     -35.289     -37.118     -37.111     -37.126     -37.125     -37.125     -37.125     -37.882     -37.881     -37.876     -37.881     -37.880     -37.881     -38.097     -38.098     -38.098     -38.097     -38.097     -38.097     -38.190     -38.195     -38.192     -38.193     -38.190     -38.189
      5000.00    5.50    0.00    0.00       -35.202     -37.100     -37.883     -38.105     -38.198     -35.199     -35.192     -35.210     -35.206     -35.201     -35.215     -37.096     -37.089     -37.105     -37.104     -37.104     -37.104     -37.885     -37.884     -37.878     -37.883     -37.883     -37.883     -38.104     -38.105     -38.105     -38.105     -38.104     -38.104     -38.196     -38.201     -38.198     -38.199     -38.196     -38.195
      5100.00    2.50    0.00    0.00       -35.519     -37.255     -37.948     -38.149     -38.237     -35.517     -35.501     -35.534     -35.527     -35.508     -35.534     -37.252     -37.245     -37.258     -37.258     -37.258     -37.258     -37.950     -37.948     -37.944     -37.948     -37.948     -37.948     -38.148     -38.149     -38.149     -38.148     -38.148     -38.148     -38.235     -38.240     -38.237     -38.238     -38.236     -38.235
      5100.00    3.00    0.00    0.00       -35.571     -37.278     -37.964     -38.164     -38.250     -35.569     -35.556     -35.586     -35.579     -35.562     -35.586     -37.275     -37.268     -37.281     -37.281     -37.281     -37.281     -37.967     -37.965     -37.961     -37.965     -37.965     -37.965     -38.162     -38.164     -38.164     -38.163     -38.163     -38.163     -38.249     -38.253     -38.251     -38.252     -38.250     -38.248
      5100.00    3.50    0.00    0.00       -35.598     -37.284     -37.967     -38.166     -38.252     -35.596     -35.583     -35.611     -35.605     -35.590     -35.611     -37.281     -37.274     -37.287     -37.287     -37.287     -37.287     -37.969     -37.968     -37.963     -37.968     -37.967     -37.968     -38.165     -38.166     -38.166     -38.165     -38.165     -38.165     -38.250     -38.254     -38.252     -38.253     -38.251     -38.250
      5100.00    4.00    0.00    0.00       -35.600     -37.289     -37.976     -38.175     -38.259     -35.598     -35.587     -35.612     -35.606     -35.594     -35.613     -37.286     -37.279     -37.293     -37.292     -37.292     -37.292     -37.978     -37.977     -37.973     -37.977     -37.976     -37.977     -38.174     -38.175     -38.175     -38.174     -38.174     -38.174     -38.258     -38.262     -38.260     -38.261     -38.258     -38.257
      5100.00    4.50    0.00    0.00       -35.564     -37.282     -37.980     -38.179     -38.262     -35.562     -35.553     -35.575     -35.570     -35.560     -35.577     -37.278     -37.272     -37.286     -37.285     -37.285     -37.285     -37.982     -37.981     -37.976     -37.980     -37.980     -37.980     -38.178     -38.179     -38.179     -38.178     -38.178     -38.178     -38.260     -38.265     -38.262     -38.263     -38.261     -38.260
      5100.00    5.00    0.00    0.00       -35.512     -37.273     -37.987     -38.187     -38.268     -35.510     -35.502     -35.521     -35.517     -35.509     -35.524     -37.269     -37.262     -37.277     -37.276     -37.276     -37.276     -37.989     -37.988     -37.983     -37.987     -37.987     -37.987     -38.186     -38.187     -38.187     -38.187     -38.187     -38.186     -38.267     -38.271     -38.269     -38.270     -38.267     -38.266
      5100.00    5.50    0.00    0.00       -35.432     -37.255     -37.990     -38.193     -38.272     -35.431     -35.423     -35.441     -35.437     -35.431     -35.445     -37.250     -37.244     -37.259     -37.258     -37.258     -37.258     -37.992     -37.991     -37.986     -37.991     -37.990     -37.991     -38.192     -38.193     -38.193     -38.193     -38.192     -38.192     -38.271     -38.275     -38.273     -38.274     -38.271     -38.270
      5200.00    2.50    0.00    0.00       -35.732     -37.401     -38.058     -38.245     -38.321     -35.731     -35.715     -35.748     -35.741     -35.721     -35.747     -37.399     -37.392     -37.405     -37.404     -37.404     -37.404     -38.060     -38.059     -38.054     -38.059     -38.058     -38.058     -38.244     -38.245     -38.245     -38.245     -38.245     -38.244     -38.320     -38.323     -38.321     -38.322     -38.320     -38.319
      5200.00    3.00    0.00    0.00       -35.789     -37.416     -38.066     -38.250     -38.325     -35.788     -35.774     -35.804     -35.797     -35.779     -35.803     -37.414     -37.407     -37.420     -37.419     -37.419     -37.419     -38.067     -38.066     -38.062     -38.066     -38.066     -38.066     -38.249     -38.250     -38.250     -38.250     -38.250     -38.249     -38.324     -38.327     -38.326     -38.326     -38.324     -38.323
      5200.00    3.50    0.00    0.00       -35.813     -37.421     -38.068     -38.251     -38.325     -35.812     -35.799     -35.826     -35.820     -35.805     -35.826     -37.418     -37.411     -37.424     -37.424     -37.424     -37.424     -38.070     -38.069     -38.064     -38.068     -38.068     -38.068     -38.250     -38.251     -38.251     -38.251     -38.251     -38.250     -38.324     -38.328     -38.326     -38.327     -38.325     -38.324
      5200.00    4.00    0.00    0.00       -35.818     -37.426     -38.076     -38.259     -38.332     -35.816     -35.805     -35.829     -35.824     -35.811     -35.830     -37.423     -37.416     -37.429     -37.429     -37.429     -37.429     -38.078     -38.077     -38.072     -38.076     -38.076     -38.076     -38.258     -38.259     -38.259     -38.259     -38.259     -38.258     -38.331     -38.335     -38.333     -38.333     -38.332     -38.331
      5200.00    4.50    0.00    0.00       -35.786     -37.422     -38.080     -38.264     -38.335     -35.785     -35.775     -35.797     -35.792     -35.781     -35.798     -37.418     -37.412     -37.426     -37.425     -37.425     -37.425     -38.082     -38.081     -38.077     -38.081     -38.080     -38.081     -38.263     -38.264     -38.264     -38.263     -38.263     -38.263     -38.334     -38.338     -38.336     -38.336     -38.334     -38.333
      5200.00    5.00    0.00    0.00       -35.740     -37.415     -38.088     -38.273     -38.342     -35.738     -35.729     -35.749     -35.744     -35.736     -35.751     -37.411     -37.405     -37.419     -37.418     -37.418     -37.419     -38.090     -38.089     -38.084     -38.088     -38.088     -38.088     -38.272     -38.273     -38.273     -38.272     -38.272     -38.272     -38.341     -38.345     -38.343     -38.344     -38.341     -38.340
